cop,duty
2.7469208918682178,430.2471494657595
2.6688044983188393,413.3195054834614
2.330967215727287,396.7468270075751
2.2806063364463784,385.30102547223015
2.248645016577774,378.17484520798627
2.2319397724971104,374.4931090596032
2.2195604134715343,371.78386241394287
2.2083619967248684,369.34710905143766
2.197757275161197,367.05187071788276
2.225790477399369,373.14528918976896
2.271412796903691,383.24019450768515
2.3021665373779467,390.1687308453871
2.3186646757189906,393.9263560222122
2.3151697639425337,393.1279854013141
2.2766174980921314,384.40579413020373
2.204853986092495,368.5865221220503
2.164911485690386,360.01928424862984
2.140829287991912,354.9368384682476
2.1185748081382436,350.29595084671473
2.0975176887931872,345.9543854245698
2.082533091814676,342.8943745221192
2.071657282159309,340.6888489792867
2.0637645724997378,339.09641880735415
2.05856048535889,338.050199479526
2.0587256624414643,338.0833604466016
2.062277477781324,338.79715146346615
2.0688467632033922,340.12101333116993
2.0721533191084607,340.78915824374184
2.073682885376223,341.0986396124335
2.073269471364458,341.0149670379455
2.072773391879672,340.9145882663029
2.073517518196123,341.06516800829803
2.073145449720943,340.989869448902
2.0954469690719124,345.530058663826
2.1316488973806482,353.0158709658479
2.1503487647826542,356.9383968293579
2.1603745139877546,359.0569901582185
2.1587515727194955,358.71330222718274
2.1247159324368003,351.5712304279285
2.0800924813376707,342.39830779835296
2.0668219126308958,339.71245258908954
2.0581888446031433,337.97559985351467
2.0510058801458553,336.536755923256
2.0500979722832264,336.3552956506123
2.0543491794681894,337.20575455939155
2.056206940167397,337.57802865624575
2.0526980598052464,336.87520894928235
2.052285312710216,336.79262617884416
2.0531108200285586,336.95781317255626
2.0541014981279,337.1561508359829
2.0546794286070797,337.27190487085784
2.059014727390357,338.1414003983257
2.0632275464468623,338.9883179722942
2.0636406414413706,339.07146924287656
2.061781817351306,338.69745746633674
2.0604601486276963,338.4317578352878
2.062607928570629,338.8636312904876
2.0988431216578647,346.2262360126492
2.153093647485506,357.517353611523
2.184784288057066,364.2604071400462
2.203183830420382,368.22486990028466
2.201054686580226,367.7642611305841
2.1628717366181336,359.5863779705686
2.1162518893722138,349.8146380127669
2.1097830722738737,348.4773854162398
2.1153809009771143,349.63431914621253
2.117579221111627,350.08959153899116
2.110985367028428,348.7255821911134
2.1071715710233216,347.93882102227724
2.1152979527208955,349.6171508549786
2.1278706002316556,352.2279297917581
2.1429071888835423,355.37289993007835
2.1605409807927707,359.09225865186596
2.177906669024858,362.78783009193046
2.1960462833298475,366.6826768510473
2.212163386916075,370.1727864069772
2.2228214256968575,372.4959615964307
2.2274634740317465,373.5115838051639
2.2314376828847395,374.38290917981146
2.234366805461031,375.02617730449333
2.2343249563235403,375.0169803586267
2.244833208832087,377.3321445983214
2.2595838144560765,380.60167625643294
2.2704056685416387,383.0149755831068
2.276029769450825,384.27402898598825
2.272713782956613,383.5312851706893
2.2488963827643076,378.23047031329827
2.2177630174949634,371.39185301142356
2.195921097470269,366.6556768245406
2.182491351249127,363.7688991757299
2.1718239987587475,361.4896929593546
2.160249665262462,359.0305410405307
2.1499745069038543,356.8595205805647
2.1450685539728815,355.82697277958306
2.1409123977260016,354.9542706293597
2.1400397717089827,354.7712757360894
2.142075989142044,355.1984109868392
2.143780005129371,355.55620567493685
2.145858372075019,355.99302871243225
2.145401103186811,355.89688162785086
2.1458999427616434,356.0017706436552
2.14781233626312,356.404131385066
2.147479726133961,356.33412299564094
2.1441125217851607,355.62606132017225
2.138917909044083,354.5361356019739
2.1620392765615453,359.4098295551094
2.209615082158627,369.61911408399374
2.23683613694354,375.56917682581343
2.2499018947722567,378.45304796475443
2.250237082245774,378.52726797486946
2.2285510344834534,373.74985937050036
2.201179920883167,367.7913403180542
2.1916237662976528,365.7298470247743
2.190664358303451,365.5234191832108
2.1882869943383048,365.0123262657275
2.1842839770643656,364.1531136904249
2.188620633724787,365.0840165574656
2.1993850087775852,367.40338979203517
2.2108682857469257,369.8913121920704
2.223783158709835,372.7061887351834
2.2387616954863927,375.99305047078917
2.247639599093457,377.95242201694657
2.2616803903291163,381.06825437694044
2.2708672596541906,383.118185584761
2.275442066540952,384.14230588933066
2.280354374760965,385.2444272662942
2.2817402225172354,385.5558129713246
2.2833362243067996,385.91466772738494
2.2783388514201963,384.7919196475563
2.283042209732957,385.84853962757353
2.294555582389146,388.44482962436507
2.304690455057323,390.7417408536973
2.3087297063900953,391.66016325532536
2.303007790757943,390.35964837014797
2.289680104758192,387.34370441779373
2.2813622498597073,385.47086642816294
2.2819502119218713,385.6030130037958
2.2752741561500267,384.10467844187787
2.275735914779459,384.2081621817147
2.2864447718277554,386.6143791525897
2.306247106546629,391.09548199662396
2.3308829136826086,396.7274464999315
2.613633653896783,401.66786857143234
2.6304831261191035,405.19946394202736
2.6502194634262475,409.36623010003245
2.6712057440796984,413.83236821206435
2.686422444580389,417.0934565537955
2.6968426397642977,419.33762325300467
2.7134070048129275,422.9234236541429
2.7358044976101086,427.8077322458693
2.753594595139796,431.7164865153611
2.7615500277876213,433.47275427673117
2.7782793207776595,437.18273464735375
2.7919890730133305,440.23998559701835
2.7972579947075715,441.41898638055056
2.781693759654421,437.9427268084986
2.732683895381512,427.12475023470114
2.6945316650508,418.8391438085148
2.6777993493887617,415.2430949268621
2.6592033093489533,411.2736344515958
2.644859913324649,408.2315089106985
2.637622829496989,406.7030669427929
2.633254058157507,405.78251075877915
2.6302013648648943,405.140212878438
2.628839592831807,404.8539416108969
2.6241447680606953,403.8681830169289
2.616213829891053,402.20712732992484
2.609506290118746,400.8064043702618
2.341129456268922,399.08845989069334
2.3314308863597373,396.8534351383924
2.322244739596397,394.74549622186055
2.3164749866234007,393.42599910890283
2.3048587330401493,390.7799689805476
2.292285743724534,387.9318777353204
2.282454199883846,385.71631496361897
2.255014416684142,379.5863949491976
2.233990167949801,374.94341251471474
2.2469274741274625,377.7949470197589
2.2741827898093137,383.86018369949375
2.3033022418471685,390.42648977674395
2.326247109927507,395.6628400742076
2.3318945728774088,396.9600692271408
2.3086034614719924,391.6314326285688
2.253505600435154,379.2516326015976
2.213960026441027,370.56355969710785
2.1913734792559154,365.6759853425507
2.1753232754075484,362.2360077462572
2.1637458761948065,359.7718461612581
2.1604577471276967,359.07462397598556
2.147978644478487,356.4391407284591
2.1295312562787783,352.5740587416654
2.117371816665753,350.04661556985457
2.104892114991945,347.4693419022227
2.0940804738476957,345.250296798319
2.0904371855328616,344.50540730593576
2.0999615602042048,346.455780818177
2.111399977026701,348.81120911892685
2.110529311193494,348.6314173485437
2.1118975263539603,348.91398975004597
2.104933556102425,347.47787209395807
2.1082907220415352,348.1695300731943
2.138045415360148,354.3533569532867
2.1735735212916993,361.8626611387957
2.198216359296983,367.15098408604604
2.2163837852113697,371.091277604793
2.2228214256968575,372.4959615964307
2.1970478127421127,366.89874657028827
2.153842351108824,357.67541309918715
2.1271648850181553,352.08092892703604
2.1211055988482754,350.8210035852758
2.1164177984878023,349.848995189957
2.1238443816260926,351.3899925218959
2.145401103186811,355.89688162785086
2.1631631100441666,359.648190188909
2.1838253752616676,364.05478849944245
2.2013886473470565,367.8364765877383
2.217386849057257,371.3098547314618
2.2324837242439703,374.6125271235689
2.245210152363574,377.41540945369843
2.2574875667900907,380.13563445681604
2.2708252961693627,383.10880178469614
2.278464812767404,384.8201868930634
2.285268480111527,386.34948532192647
2.2936728218634106,388.2452740001056
2.305363579591779,390.8946739558207
2.3276376842592126,395.98194944364815
2.6210469827865377,403.2187575312456
2.6472573724513166,408.7388026977015
2.667015581476583,412.93773523744295
2.668992817607929,413.35970984552944
2.639831183096333,407.1690000598876
2.3159276198164958,393.301000518806
2.2926640235838645,388.0173262748357
2.288167384683214,387.0025628549922
2.283588241918695,385.97135732240065
2.28165622767436,385.5369344600347
2.2806483305201035,385.31045925740204
2.2898902182250946,387.3911071795616
2.297246257271141,389.0535826630468
2.3042697692900544,390.64618555355656
2.3082668141334963,391.5548270631323
2.306205032521665,391.0859175636831
2.3007365271495823,389.84436799032454
2.2980031064684243,389.224952777103
2.3023768457998393,390.21645218176394
2.309781793323273,391.8996602298882
2.3087297063900953,391.66016325532536
2.3006524136270365,389.8252955454005
2.283756256285615,386.0091546763116
2.3027554092300653,390.3023641025287
2.337038342989119,398.1444786799957
2.6261164167951434,404.2819403308576
2.642462833605337,407.72477311195007
2.6505956433897704,409.44596434701657
2.6406300286450124,407.33764576311364
2.3421418811051393,399.32233374727633
2.338050462198927,398.37785311456537
2.617246023840483,402.42301253883954
2.638938405605869,406.98058705439166
2.648479752531564,408.99763780258763
2.6510658814724564,409.5456514632988
2.652899949373527,409.93463619864366
2.662638331454856,412.00470959272207
2.6790241908760493,415.5055499832316
2.6927397217018907,418.4529225281609
2.70769475232556,421.684307869451
2.69170237708975,418.2294623229869
2.6552986806307386,410.4438008874415
2.6446718933603925,408.1917447608174
2.6467872525231706,408.63928934938787
2.6465992086362666,408.5994900168564
2.6454709943270958,408.36076610319526
2.648949924972839,409.09722838110946
2.649937334580137,409.30643842498534
2.6558631431241615,410.5636854353479
2.6675334041639918,413.048215819619
2.677846456853362,415.25318667050266
2.6890621821112197,417.6611230579286
2.7120849713396495,422.6364068012696
2.738263601439981,428.34649745796855
2.7574297361941786,432.56250258107275
2.76415537945103,434.04903848422913
2.7606500997594603,433.27382509121173
2.752553117160944,431.4869474346844
2.745595962587629,429.95587379595787
2.741574556382709,429.072674356491
2.7397297933077507,428.6679604020657
2.7437980271989906,429.56084011978584
2.7470155340500684,430.267961306596
2.7468735709960974,430.2367438671338
2.746968212886208,430.2575552789136
2.7478673399432862,430.4553064892288
2.7489558273622317,430.6947931504907
2.752505778930317,431.4765163071843
2.7595607836541687,433.033119694358
2.763776391785557,433.9651749954439
2.7579979866346216,432.6879580013342
2.7357099245705445,427.78702209147366
2.7124154689865385,422.70814524665366
2.7027867543850026,420.6217927139634
2.6927397217018907,418.4529225281609
2.6773282827656004,415.1421892895164
2.658168249641392,411.0535346185941
2.632925276960579,405.713296668563
2.619216771974773,402.83544535469673
2.6139151061987516,401.7266652639631
2.607818148700038,400.45446602434686
2.33952660492941,398.7184123321739
2.3347613512486753,397.61983799893227
2.330377112442299,396.61118147445177
2.3207704807744074,394.4080154861642
2.3141172569043267,392.88780193601133
2.312054581125196,392.4174312839277
2.3059946643660876,391.0380986169041
2.296867848623362,388.96792367121407
2.2820342086027052,385.62189451848275
2.261177182187103,380.95622671555344
2.2464667076023144,377.69308447071023
2.22947134725992,373.9515904275263
2.2251631578163913,373.00801720194283
2.2265851246088255,373.3192363336745
2.2422786496297227,376.76825192991777
2.2743506865468257,383.89778883599746
2.3002739092740807,389.739480162396
2.322160491902807,394.72620452895643
2.338387852073064,398.45567205238484
2.3364058068832154,397.99868240793387
2.305363579591779,390.8946739558207
2.2794305556828918,385.03696658592946
2.2766174980921314,384.40579413020373
2.2964894506094917,388.8822820561781
2.3243511026038064,395.2280674313266
2.6073961428839962,400.3665248798603
2.628839592831807,404.8539416108969
2.6416638913449786,407.5559851764239
2.653135102329599,409.98452963462756
2.6627324525897733,412.02475513827005
2.669463626041541,413.4602357676846
2.6722887829697974,414.06384181016347
2.6763390903375814,414.93035728007044
2.683594661995696,416.48598900090406
2.6943901881808796,418.808641392064
2.7051933639243537,421.14254386475403
2.710432590319509,422.27787225269066
2.70915801848271,422.0014680183068
2.7065619973811907,421.4389061171165
2.7085915762443333,421.8786718915494
2.711990544753366,422.61591203334353
2.7135958760733487,422.964439791511
2.7086859818253646,421.89913576739207
2.6993898338879907,419.887564550291
2.685055617429311,416.7997508060685
2.66913405860638,413.38986536962824
2.6626853919493794,412.0147322582319
2.6682866323080994,413.2089611863636
2.6794481974422966,415.5964335986526
2.6897693323397904,417.8132908221711
2.693352731248991,418.58501600005565
2.6936828235237,418.65615827113777
2.690287930033457,417.9249111935039
2.6839716693327356,416.5669400527248
2.680720288033762,415.86918870569656
2.682840675328617,416.324128086707
2.6895336119501883,417.7625628708813
2.6975501510206286,419.49032197492886
2.6926925681424336,418.44276299355977
2.664426732793231,412.3857216955295
2.6180436766117916,402.5899040436965
2.3293655666758566,396.3787440997422
2.3271320043242296,395.8658826423696
2.3287755332333298,396.2432126957044
2.3310515182970963,396.7662083733321
2.330714311168647,396.68868805898455
2.3230029924696116,394.91916007310175
2.3037228974193877,390.5219957353628
2.274854389362511,384.0106248402309
2.2538827885465382,379.3352971233023
2.243199909743032,376.9715310235624
2.237505864928829,375.71655965030385
2.235706047178043,375.3205928431967
2.2345760531177237,375.0721652517517
2.2198112322087002,371.8385929360093
2.188912575080307,365.1467568254751
2.1675344833776484,360.57663489074946
2.1399566674887716,354.75385258516826
2.1150076379595384,349.55706859330303
2.1054308596682416,347.5802511279943
2.105140763624066,347.52052627056025
2.106425523514055,347.7851018723167
2.10990744247328,348.5030525780692
2.112312165234453,348.9996638740978
2.1095757912338526,348.43461110375813
2.1070886747551,347.92173768427233
2.124051888472567,351.4331358231504
2.155381486581472,358.00053143976595
2.187077621995541,364.7525640526401
2.2097821691436934,369.6553960095961
2.2181809948976166,371.48298259157485
2.2045616936867094,368.5232082052162
2.1430318733740252,355.3990806727925
2.0990916552862333,346.2772324541467
2.0974348537027603,345.937402056779
2.102695924002237,347.01754873032576
2.1090368758898874,348.3234229911234
2.1202342878912823,350.6401576225501
2.134556019581652,353.62318842858906
2.1398735637936914,354.7364302923605
2.133102378070422,353.3193982986003
2.1174547780502544,350.06380531392415
2.1065913081735284,347.81925567662506
2.1062597409551067,347.75095150046207
2.1041876362000616,347.32436146555983
2.099215923872736,346.3027335710283
2.095943911872535,345.6318481739393
2.0935421968008106,345.1401517225524
2.0915135058119265,344.7253153824666
2.087332912730786,343.871869611323
2.106384077677393,347.77656395756054
2.13189805407729,353.06788555892416
2.166535184723093,360.36421043733793
2.194001728912467,366.24191819156215
2.2023905800601504,368.05320533808964
2.187744848255376,364.8958588247737
2.164162153484917,359.86019759919594
2.15658796164364,358.2555592265592
2.1607074496983114,359.1275305779671
2.1614565857672448,359.28629672203675
2.156088717192585,358.15000860530415
2.151887492228292,357.2628484158055
2.1505982759429143,356.99099064899605
2.1467313840635347,356.17665431906994
2.144902282516705,355.79202350412976
2.1422837841543125,355.2420251778356
2.138876360412972,354.5274297115148
2.1379207781314817,354.32725344078085
2.136383682793886,354.0054688708582
2.1354282816826893,353.8055886492558
2.1364667644334516,354.02285512290206
2.140455300687008,354.85840436239664
2.140829287991912,354.9368384682476
2.1413695106502177,355.0501628542539
2.1616230662256743,359.32158752663327
2.1827831575146237,363.8314186940609
2.2025158269662413,368.080305120282
2.214377884376312,370.65449405645495
2.2191841942273753,371.70178111150733
2.2128318755915255,370.3181440837846
2.186368730919297,364.60037353245195
2.172448801650031,361.62285243859145
2.1682840069934723,360.73603432252673
2.1644535553993216,359.92205637018964
2.1605409807927707,359.09225865186596
2.1577529388811496,358.50196414536725
2.1544247055565346,357.79839631061105
2.150806205520076,357.03482473155765
2.1471886991632956,356.27287691763274
2.1427825055746057,355.3467211181194
2.138710167201357,354.49260829496177
2.134971375266353,353.71003387746606
2.1288254517929595,352.42691199766114
2.1221014536918483,351.0278005308461
2.1169570176202175,349.9606797212081
2.1138464432426924,349.3168446654953
2.1121048441531713,348.95682413046745
2.1152150049898077,349.5999834218581
2.1485191606851823,356.55294479987
2.184242285334979,364.1441739640575
2.2168435134206796,371.1914434490721
2.241901788806413,376.68512222740515
2.2535894190964822,379.2702232158335
2.2483936551174226,378.1192278256951
2.2199784473258006,371.87508424128737
2.161581445914143,359.3127645036916
2.112560954864325,349.05107864589
2.0937492238085715,345.18251092266473
2.084601763523929,343.31535464050546
2.0779831693431507,341.9701061112045
2.0748405144516275,341.3330369500854
2.072029308098855,340.7640780314953
2.0681029039162007,339.97086993985147
2.072235993771279,340.80587945788136
2.0753366727061064,341.4335444387417
2.0692187087978504,340.1961110920244
2.062607928570629,338.8636312904876
2.0577346314538976,337.8844461309534
2.064177684561013,339.1795979666228
2.0845603868733154,343.306929782193
2.0977247788167026,345.9968475982932
2.1161689356021163,349.797460711342
2.154216718871346,357.7544689082145
2.1821995514164887,363.70639016928845
2.1966304996305377,366.8087025036196
2.2049374993899793,368.6046137433296
2.2100745764219485,369.71889763874196
2.213416830751938,370.44537710194584
2.2129572209597335,370.34540476224413
2.2156315369518613,370.92742585151007
2.2188915866115346,371.6379521120898
2.2225287381297782,372.43200194924424
2.221817952248566,372.27671514129037
2.2102416691834588,369.755189003592
2.195587274287836,366.58368619310374
2.187244425409712,364.78838259699296
2.179740351291908,363.179946230277
2.1687837130349297,360.8423392254824
2.157503292237017,358.44914893246545
2.147479726133961,356.33412299564094
2.140953952789971,354.96298703170834
2.136632929287977,354.0576302013301
2.1313582205412684,352.9551970349658
2.121769493675224,350.9588544858412
2.1118975263539603,348.91398975004597
2.098636013911168,346.1837448775978
2.1219354726332735,350.99332579211676
2.15683759095844,358.30834612171805
2.183741994822399,364.03691398085977
2.1930838682365468,366.04419409517425
2.185993451003729,364.5198271804054
2.167409566910421,360.5500750764298
2.1306523178558994,352.80788982375105
2.1007486669222217,346.6174060968845
2.093583601939797,345.14862313351813
2.084105252381225,343.2142704996275
2.0837328814304232,343.1384776668987
2.0742616870482085,341.2158172574805
2.062153560901501,338.772225068051
2.0526155093359777,336.8586906789679
2.043826890407282,335.10440705351124
2.0384246415250677,334.03031519641166
2.0368579985129553,333.71943541665985
2.0395378978132968,334.2513917096047
2.042795752930403,334.89914344139726
2.042754509138004,334.89093568578136
2.0420533847535016,334.7514366631491
2.0433319341783194,335.0058637864847
2.0437856433328125,335.09619393468637
2.0458069043703935,335.4988890424501
2.083443266931638,343.0795396994754
2.117039976379062,349.9778651747106
2.147063975287967,356.2466318164117
2.1703245923373,361.1703071462173
2.179531965506941,363.13536666167744
2.1642037819359836,359.8690339228957
2.0925485128499797,344.936902217881
2.047168339429524,335.77038212699375
2.063310164395501,339.00494651018386
2.085222429037081,343.441753258595
2.104021881998203,347.2902574318302
2.117745147031417,350.12397617581087
2.1279951421489933,352.25387755667737
2.1366744708298153,354.066324507258
2.1391672035876876,354.58837544982424
2.138294693362117,354.40556977056417
2.1461493696383322,356.0542267360887
2.151596367845772,357.2014431577569
2.145151690488667,355.8444487044799
2.1368406383099976,354.1011038762532
2.140704624375399,354.9106918355421
2.138377787079702,354.42297575921685
2.128908485645579,352.4442201613833
2.12616864577848,351.87350384243865
2.1473549995016934,356.3078733893244
2.172240530737532,361.5784605823036
2.199969372115036,367.52965571636645
2.2216507140256896,372.2401860790216
2.229638683682348,373.98827995700555
2.2109100612347525,369.90038878752915
2.161872790851803,359.37453016937866
2.134099143491647,353.5276832128496
2.1384193341354196,354.43167907533575
2.1409123977260016,354.9542706293597
2.1395411542646845,354.6667497022638
2.145733660802841,355.9668042059334
2.165161272544572,360.0723285778161
2.179115203783218,363.04622361410503
2.19546209276059,366.5566932460328
2.219644019192125,371.80210506318497
2.2543438106793405,379.4375773590606
2.3017459303803713,390.07330426226
2.6216101692109324,403.3367653850915
2.651912346780481,409.72514233375244
2.6584975791629057,411.1235551209014
2.6518182927456726,409.7051954712483
2.6338646707720192,405.91107910072395
2.637622829496989,406.7030669427929
2.6496081908967506,409.23669123180395
2.672806785368802,414.1745866912744
2.6925982614611277,418.42244456794265
2.7049102136978895,421.08125006215647
2.7047686405538993,421.0506060569905
2.6917966782280027,418.2497725965265
2.6712528311225263,413.84242992173495
2.656851003031538,410.77355772825956
2.668427866742409,413.23910705668635
2.6928811832554826,418.48340241913434
2.7132653528992443,422.8926638036645
2.7188379845640527,424.10400683071043
2.711471208958501,422.50320614852814
2.715059707475982,423.2824312377473
2.722853426882115,424.978435278332
2.7283822888751343,426.1845953995851
2.730934744814327,426.74227516373816
2.732352959687607,427.05236756066313
2.732967560236638,427.1868008933395
2.7298002674393347,426.494340260573
2.7193103348414724,424.2068003175911
2.7071755625463663,421.57181672752023
2.694343029515979,418.7984743489704
2.6847728409212794,416.73900662511966
2.686045376561511,417.0124162581785
2.691843829015934,418.25992805508884
2.6967011414515163,419.3070893008854
2.699531357144508,419.9181351867592
2.697974673528366,419.5819643771459
2.6848670991738106,416.7592538273225
2.6678629368821403,413.1185351599265
2.6558631431241615,410.5636854353479
